shangpai_date,url,price,title,address,price_new,xingshi
2016-02,https://www.guazi.com/wh/9d2a4af51aca0ac7x.htm,¥10.80            ,别克昂科拉 2015款 1.4T 自动两驱都市精英型,武汉,"
                            新车指导价16.30万(含税)
                    ",2.36万公里
2016-09,https://www.guazi.com/wh/ae889f1acdba9a16x.htm,¥3.70            ,五菱荣光V 2016款 1.5L标准型,武汉,"
                            新车指导价5.00万(含税)
                    ",2.5万公里
2016-11,https://www.guazi.com/wh/aab8495d881a91a2x.htm,¥58.00            ,保时捷Macan 2016款 Macan 2.0T,武汉,"
                    ",0.6万公里
2015-07,https://www.guazi.com/wh/024f043862f54f8ax.htm,¥60.00            ,保时捷Macan 2014款 Macan 2.0T,武汉,"
                    ",3.63万公里
2016-12,https://www.guazi.com/wh/f95ccfe6a3829855x.htm,¥16.30            ,奥迪A1 2016款 30 TFSI Sportback S Line运动版(进口),武汉,"
                            新车指导价25.50万(含税)
                    ",0.47万公里
2012-06,https://www.guazi.com/wh/66171132beffb0ebx.htm,¥13.50            ,雷克萨斯CT 2012款 CT200h 精英版,武汉,"
                            新车指导价30.30万(含税)
                    ",8万公里
2014-08,https://www.guazi.com/wh/b1af04a54aaa289bx.htm,¥29.80            ,宝马 宝马5系 2014款 520Li 典雅型,武汉,"
                    ",8万公里
2016-07,https://www.guazi.com/wh/cc79000556a57caex.htm,¥10.00            ,别克英朗 2016款 15N 自动豪华型,武汉,"
                            新车指导价14.90万(含税)
                    ",0.52万公里
2010-11,https://www.guazi.com/wh/ca0e334a7d510584x.htm,¥1.99            ,雪铁龙C2 2010款 1.4L 手动运动型,武汉,"
                            新车指导价8.00万(含税)
                    ",8.82万公里
2014-10,https://www.guazi.com/wh/b393b9ac63bbce79x.htm,¥56.80            ,宝马X5 2014款 xDrive35i 典雅型(进口),武汉,"
                            新车指导价91.00万(含税)
                    ",4.97万公里
2012-10,https://www.guazi.com/wh/9c2544ce35eb2cacx.htm,¥12.30            ,本田CR-V 2012款 2.0L 两驱都市版,武汉,"
                            新车指导价21.00万(含税)
                    ",8.78万公里
2014-09,https://www.guazi.com/wh/8ad0b65c8cfae5a1x.htm,¥1.80            ,五菱之光 2013款 1.0L 基本型,武汉,"
                            新车指导价3.60万(含税)
                    ",3.3万公里
2016-05,https://www.guazi.com/wh/f60c33f6b853ee5ex.htm,¥5.90            ,哈弗H1 2016款 红标 1.5L AMT舒适型,武汉,"
                            新车指导价6.80万(含税)
                    ",0.7万公里
2016-09,https://www.guazi.com/wh/78bf96f0fdf6eb52x.htm,¥12.20            ,现代名图 2016款 1.8L 自动智能型GLS,武汉,"
                            新车指导价16.30万(含税)
                    ",1.5万公里
2016-09,https://www.guazi.com/wh/8a45c12e97c16b93x.htm,¥24.00            ,奔驰GLA级 2016款 GLA 200 动感型,武汉,"
                            新车指导价29.30万(含税)
                    ",3.4万公里
2012-10,https://www.guazi.com/wh/c201f0697c81c484x.htm,¥15.00            ,大众高尔夫 2012款 2.0TSI GTI,武汉,"
                            新车指导价25.60万(含税)
                    ",4.82万公里
2013-06,https://www.guazi.com/wh/f193f2d9d7f09956x.htm,¥19.50            ,奥迪Q3 2012款 35 TFSI quattro 舒适型(进口),武汉,"
                            新车指导价40.90万(含税)
                    ",8.4万公里
2012-10,https://www.guazi.com/wh/0ef6bc6e96bf63b3x.htm,¥15.50            ,奔驰C级 2011款 C 200 CGI 优雅型,武汉,"
                            新车指导价37.80万(含税)
                    ",10万公里
2010-05,https://www.guazi.com/wh/abf84ee981d1a6f6x.htm,¥7.00            ,日产逍客 2010款 20X雷 CVT 2WD,武汉,"
                            新车指导价20.50万(含税)
                    ",8.53万公里
2015-08,https://www.guazi.com/wh/4f0691cbfaf45ea2x.htm,¥23.50            ,奔驰GLA级 2015款 GLA 200 时尚型,武汉,"
                            新车指导价31.50万(含税)
                    ",4.54万公里
2015-08,https://www.guazi.com/wh/1b1fdec2c0ce4e2dx.htm,¥15.38            ,大众途观 2015款 1.8TSI 自动两驱风尚版,武汉,"
                            新车指导价23.00万(含税)
                    ",3.46万公里
2016-04,https://www.guazi.com/wh/015cceffdcf896d2x.htm,¥18.50            ,大众帕萨特 2016款 330TSI DSG御尊版,武汉,"
                            新车指导价26.50万(含税)
                    ",3.3万公里
2013-02,https://www.guazi.com/wh/87e0142b28d6da16x.htm,¥15.00            ,大众帕萨特 2011款 2.0TSI DSG御尊版,武汉,"
                            新车指导价27.70万(含税)
                    ",2.87万公里
2015-07,https://www.guazi.com/wh/c0cbe4abc1895bfcx.htm,¥66.00            ,奔驰M级 2015款 ML 400 4MATIC豪华型(进口),武汉,"
                            新车指导价108.30万(含税)
                    ",3.3万公里
2015-04,https://www.guazi.com/wh/3644757974373370x.htm,¥15.50            ,奥迪A3 2014款 Sportback 35 TFSI 自动舒适型,武汉,"
                            新车指导价27.00万(含税)
                    ",3.1万公里
2012-12,https://www.guazi.com/wh/b0e45b3e8c017269x.htm,¥13.00            ,丰田凯美瑞 2012款 2.0G 豪华版,武汉,"
                            新车指导价21.70万(含税)
                    ",3.76万公里
2015-10,https://www.guazi.com/wh/c11b996d86a937eax.htm,¥32.00            ,宝马5系 2014款 520Li 典雅型,武汉,"
                            新车指导价47.30万(含税)
                    ",2.81万公里
2015-06,https://www.guazi.com/wh/bf3d5772b285f401x.htm,¥10.30            ,丰田卡罗拉 2014款 1.6L CVT GL-i真皮版,武汉,"
                            新车指导价14.60万(含税)
                    ",2.82万公里
2015-11,https://www.guazi.com/wh/3569c488e9a19837x.htm,¥63.99            ,宝马X5 2014款 xDrive35i 典雅型(进口),武汉,"
                            新车指导价91.00万(含税)
                    ",4.06万公里
2012-05,https://www.guazi.com/wh/222a53406d2fe808x.htm,¥13.00            ,本田CR-V 2012款 2.0L 两驱都市版,武汉,"
                            新车指导价21.00万(含税)
                    ",6.6万公里
2013-02,https://www.guazi.com/wh/177e3c1a7e5324adx.htm,¥24.30            ,雷克萨斯ES 2013款 300h 精英版,武汉,"
                            新车指导价43.30万(含税)
                    ",7.95万公里
2014-12,https://www.guazi.com/wh/eeba02ed4607cadbx.htm,¥8.90            ,丰田卡罗拉 2014款 1.6L CVT GL,武汉,"
                            新车指导价12.80万(含税)
                    ",2.52万公里
2016-01,https://www.guazi.com/wh/4abc6964c2fa7549x.htm,¥25.60            ,大众夏朗 2014款 2.0TSI 豪华型(进口),武汉,"
                            新车指导价43.40万(含税)
                    ",1.8万公里
2015-02,https://www.guazi.com/wh/0418360b5e98f37dx.htm,¥17.00            ,大众途观 2015款 1.8TSI 自动两驱舒适版,武汉,"
                            新车指导价25.80万(含税)
                    ",3.2万公里
2012-03,https://www.guazi.com/wh/55f6abd7025c6148x.htm,¥15.30            ,丰田汉兰达 2012款 2.7L 两驱5座精英版,武汉,"
                            新车指导价27.00万(含税)
                    ",14.8万公里
2011-01,https://www.guazi.com/wh/4cdd4f2d297c1391x.htm,¥20.00            ,奔驰E级 2010款 E 200 CGI 优雅型(进口),武汉,"
                            新车指导价53.00万(含税)
                    ",12.45万公里
2016-10,https://www.guazi.com/wh/19acb2d7a0e231b6x.htm,¥18.58            ,马自达CX-7 2014款 2.3T 智能四驱运动版,武汉,"
                            新车指导价28.20万(含税)
                    ",0.8万公里
2017-05,https://www.guazi.com/wh/d826dea63e6695b3x.htm,¥9.50            ,东风风神AX5 2017款 1.4T 自动趣享型,武汉,"
                            新车指导价12.90万(含税)
                    ",0.16万公里
2015-04,https://www.guazi.com/wh/7014f56d0022873cx.htm,¥18.50            ,大众帕萨特 2014款 2.0TSI DSG至尊版,武汉,"
                            新车指导价30.90万(含税)
                    ",0.7万公里
2016-01,https://www.guazi.com/wh/d80e69066001881bx.htm,¥17.00            ,福特翼虎 2015款 1.5L GTDi 四驱精英型,武汉,"
                            新车指导价26.00万(含税)
                    ",4.91万公里
2013-09,https://www.guazi.com/wh/1f67b982c4cf0c00x.htm,¥27.30            ,宝马5系 2013款 525Li 领先型,武汉,"
                            新车指导价49.90万(含税)
                    ",7.9万公里
2016-09,https://www.guazi.com/wh/f29bd5741e6eaef8x.htm,¥9.00            ,东风风神AX7 2016款 1.4T 手动智悦型,武汉,"
                            新车指导价11.90万(含税)
                    ",2.78万公里
2015-01,https://www.guazi.com/wh/1ca7fd95730b9363x.htm,¥15.50            ,奥迪A3 2014款 Sportback 35 TFSI 自动时尚型,武汉,"
                            新车指导价23.80万(含税)
                    ",2.88万公里
2017-01,https://www.guazi.com/wh/8609180d1d82cdc0x.htm,¥14.50            ,大众速腾 2015款 1.6L 自动舒适型,武汉,"
                            新车指导价16.40万(含税)
                    ",0.42万公里
2013-08,https://www.guazi.com/wh/ee82e4b22ec414e9x.htm,¥23.00            ,沃尔沃XC60 2014款 2.0T T5 智逸版(进口),武汉,"
                            新车指导价45.00万(含税)
                    ",4.86万公里
2013-12,https://www.guazi.com/wh/03cdafdf3319a5e9x.htm,¥2.18            ,五菱荣光 2011款 1.2L标准型,武汉,"
                            新车指导价7.90万(含税)
                    ",6.76万公里
2009-11,https://www.guazi.com/wh/764f04d7fd4f9bd6x.htm,¥10.80            ,宝马3系 2010款 318i 领先型,武汉,"
                            新车指导价31.80万(含税)
                    ",9.01万公里
2012-12,https://www.guazi.com/wh/7d7d9c0f4d272dbbx.htm,¥23.00            ,奔驰B级 2012款 B 200(进口),武汉,"
                            新车指导价34.50万(含税)
                    ",4.03万公里
2011-12,https://www.guazi.com/wh/2d45fb530cf3cef6x.htm,¥8.00            ,斯柯达明锐 2010款 1.4TSI DSG逸俊版,武汉,"
                            新车指导价17.50万(含税)
                    ",6.09万公里
2016-04,https://www.guazi.com/wh/28fa3c1533bb1651x.htm,¥6.50            ,东风风神AX3 2016款 1.5L 自动尊酷型,武汉,"
                            新车指导价9.50万(含税)
                    ",2.67万公里
2011-11,https://www.guazi.com/wh/b521f9d26b8ebe76x.htm,¥12.00            ,斯巴鲁森林人 2011款 2.5XS 自动豪华版,武汉,"
                            新车指导价29.30万(含税)
                    ",11.08万公里
2016-01,https://www.guazi.com/wh/16aded414c61fb63x.htm,¥20.00            ,Jeep自由光 2016款 2.4L 专业版智能包,武汉,"
                            新车指导价28.20万(含税)
                    ",3.65万公里
2014-09,https://www.guazi.com/wh/a710ae1a13e89184x.htm,¥2.88            ,北汽威旺M20 2014款 1.5L舒适型BJ415B,武汉,"
                            新车指导价5.60万(含税)
                    ",1.36万公里
2014-01,https://www.guazi.com/wh/2cc08fb040007d93x.htm,¥13.80            ,Jeep指南者 2014款 2.4L 四驱运动版(进口),武汉,"
                            新车指导价26.70万(含税)
                    ",2.9万公里
2016-12,https://www.guazi.com/wh/4d412d147a6d1c61x.htm,¥10.20            ,标致308S 2015款 1.6T 自动劲驰版,武汉,"
                            新车指导价17.10万(含税)
                    ",2.9万公里
2016-12,https://www.guazi.com/wh/6f3a028bcb1bb94dx.htm,¥11.00            ,标致408 2015款 1.2T 自动豪华版,武汉,"
                            新车指导价16.50万(含税)
                    ",1.47万公里
2012-07,https://www.guazi.com/wh/15975582567f7befx.htm,¥6.80            ,日产逍客 2012款 1.6XE 风 5MT 2WD,武汉,"
                            新车指导价15.20万(含税)
                    ",9.5万公里
2016-08,https://www.guazi.com/wh/21d1abf2028833a4x.htm,¥6.98            ,雪铁龙C3-XR 2015款 1.6L 手动时尚型,武汉,"
                            新车指导价11.80万(含税)
                    ",4.9万公里
2009-12,https://www.guazi.com/wh/9ca3b3afb51b8d68x.htm,¥4.55            ,本田锋范经典 2008款 1.5L 自动精英版,武汉,"
                            新车指导价12.70万(含税)
                    ",8.1万公里
2010-10,https://www.guazi.com/wh/7bb01ca594c044acx.htm,¥19.80            ,奥迪Q5 2010款 2.0TFSI 舒适型,武汉,"
                            新车指导价51.60万(含税)
                    ",7.21万公里
2013-07,https://www.guazi.com/wh/a967f79bcaef64fax.htm,¥17.90            ,奥迪A4L 2013款 35 TFSI 自动舒适型,武汉,"
                            新车指导价35.80万(含税)
                    ",9.7万公里
2013-08,https://www.guazi.com/wh/1866cbc0ae1ba669x.htm,¥27.00            ,奔驰E级 2013款 E 260 L CGI时尚型,武汉,"
                            新车指导价56.20万(含税)
                    ",6.68万公里
